Timestamp,Are you currently or have you ever been a dues-paying member of Chicago DSA or another chapter of DSA?,"How long have you been/were you a dues-paying member of Chicago DSA? 

Please approximate to the best of your ability or look up the exact date you joined DSA by following this link: https://proof.dsausa.org/card. 

If you have never been a dues-paying member of Chicago DSA, scroll to the bottom of the page and click ""Next"".","What territory branch do you belong to?

You can look up your territory branch by scrolling to the map on the bottom of this page: https://chicagodsa.org/chicago-dsa-territorial-branches/.","Have you been to any Chicago DSA events? 

If you have never been to a Chicago DSA event, select ""No"" below, then scroll to the bottom of the page and click ""Next"".","How many Chicago DSA events have you attended in the last 12 months?

Please estimate to the best of your ability.","When was the first event you attended?

Please estimate to the best of your ability.",What was the first Chicago DSA event you attended?,"Which of the following Chicago DSA activities have you participated in?

Please select all that apply.",How long was the period between your first Chicago DSA event and your second Chicago DSA event?,"Did you have one-on-one interactions, beyond the specific objectives of the meeting or activity, with anyone from the following groups before, during, or after your first meeting?

This question asks about deeper, more personal interactions that occurred beyond the stated purpose of the meeting or activity (i.e., interactions that took place outside of a political discussion, outside of addressing agenda items, etc.).","Were you contacted by anyone in the organization (by phone, text, or email) after you attended your first event?","During or after your first couple of events, were you assigned a specific task/action (e.g., tabling, making calls, specific reading) or explicitly invited to another Chicago DSA event?","Have you been involved in any of the following leadership activities within Chicago DSA? 

Select all that apply.","Have you trained others in leadership activities (e.g., canvassing training, meeting facilitation training, political education)?","If yes, please describe the leadership activities you've participated in:","How long (in years) have you lived in Cook County?

If you have lived here less than one year, input .25, .5, etc. If you moved away and later moved back, please sum the total number of years and input that number below.","On a scale of 1 (Not at all similar) to 5 (Extremely similar), how similar do you feel to the average Chicago DSA member?","On a scale of 1 (Not at all welcome) to 5 (Extremely welcome), how welcomed do you feel at Chicago DSA events?","What do you get out of, or hope to get out of, your involvement in Chicago DSA? Select all that apply.","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Childcare/domestic responsibilities]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Limited free time]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Schedule conflicts with Chicago DSA event times]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Feeling overwhelmed by the work/organization]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Feeling overwhelmed by the state of the country]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [General mental health (e.g., depression, anxiety, etc.)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Social anxiety (e.g., fear of not fitting in with Chicago DSA members, anxiety about working with others)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Safety concerns (personal or political)]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Not interested in Chicago DSA]","If you indicated above that you feel overwhelmed by the work/organization, which of the following best describes why you feel overwhelmed regarding Chicago DSA activities/organization? 

Select all that apply.","Are there any other factors that impact your ability to participate in Chicago DSA activities? If so, please describe.",Is there anything else you think we should know about your experience with Chicago DSA that we haven't covered in this survey?,Which of the following best describes your racial identity? Select all that apply.,"What is your gender identity? 

Select all that apply.",What is your sexual orientation?,Which range best describes your total household income before taxes?,"To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Chicago DSA's limited racial and ethnic diversity]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Row 11]","To what extent do the following factors limit your ability to participate in Chicago DSA activities? (1 = Not at all a limit, 5 = A significant limit) [Physical accessibility of activities]","Do you identify as a person with a disability?

Select all that apply."
3/21/2026 11:39,"Yes, I’ve been a dues-paying member of another chapter of DSA.",More than a year,North Side Red Line,Yes,8,1/13/2026,Social event,"Branch event, Committee meeting, Protest/rally, Social event",1-4 weeks,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,"Yes, I was invited to another specific event.",I have not engaged in any leadership activities within Chicago DSA.,No,,0.25,4,5,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),3,2,2,1 (Not at all a limit),3,2,1 (Not at all a limit),1 (Not at all a limit),,,,"White (e.g., European American, Anglo-Saxon, etc.)",Transgender Woman/Transfeminine,Bisexual,"$50,000 to $74,999",1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a neurodevelopmental disability (e.g., autism, ADHD, learning disability, intellectual disability), Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.)"
3/21/2026 11:40,"Yes, I am a current dues-paying member of Chicago DSA.",More than a year,North Side Blue Line,Yes,2,3/18/2026,General Chapter Meeting,"Chicago DSA 101 or 102, General Chapter Meeting",4-6 months,"Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,No.,I have not engaged in any leadership activities within Chicago DSA.,No,,15,3,5,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory",1 (Not at all a limit),5 (A significant limit),5 (A significant limit),2,1 (Not at all a limit),1 (Not at all a limit),3,1 (Not at all a limit),1 (Not at all a limit),"I have too many competing priorities and insufficient time to dedicate to Chicago DSA., The organizational processes and structure are difficult to navigate.",,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$50,000 to $74,999",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
3/21/2026 11:48,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,North Side Red Line,Yes,30,10/29/2025,Political education event,"Branch event, Chicago DSA 101 or 102, Committee meeting, Executive or steering committee meeting, General Chapter Meeting, Outreach/canvassing, Phone/text banking, Political education event, Protest/rally, Strike support",Less than 1 week,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader",Yes,"Yes, I was given a task/action., Yes, I was invited to another specific event.","Organized or facilitated meetings, events, or actions, Steering committee activities (Chair, Co-Chair, Secretary, Treasurer, etc.)",Yes,Canvas training,24,5,5,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),1 (Not at all a limit),2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),,,,"White (e.g., European American, Anglo-Saxon, etc.)",Non-binary,Pansexual,"$50,000 to $74,999",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
3/21/2026 11:53,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,North Side Blue Line,Yes,50,4/15/2025,Branch event,"Branch event, Chicago DSA 101 or 102, Committee meeting, Executive or steering committee meeting, General Chapter Meeting, Outreach/canvassing, Phone/text banking, Political education event, Protest/rally, Social event, Strike support",1-4 weeks,"No, I didn't interact with anyone.",No,No.,"Organized or facilitated meetings, events, or actions, Steering committee activities (Chair, Co-Chair, Secretary, Treasurer, etc.)",No,Head Tax Campaign leader and EWG Steering Committee,11,3,4,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),2,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),,Multiple DSA events scheduled at the same time that I’d like to participate in,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$100,000 to $149,999",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
3/21/2026 12:11,"Yes, I am a current dues-paying member of Chicago DSA.",More than 5 years,South Side,Yes,12,4/20/2005,New member brunch,"Branch event, Committee meeting, Executive or steering committee meeting, General Chapter Meeting, Outreach/canvassing, Phone/text banking, Political education event, Protest/rally, Social event, Strike support",1-4 weeks,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,"Yes, I was invited to another specific event.","Organized or facilitated meetings, events, or actions, Steering committee activities (Chair, Co-Chair, Secretary, Treasurer, etc.), Organized new member engagement (E.g., onboarding, follow-up calls)",Yes,Rose buddies,37,3,5,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory",1 (Not at all a limit),5 (A significant limit),5 (A significant limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),I have too many competing priorities and insufficient time to dedicate to Chicago DSA.,"Political consideration, some chance of being redbaited",,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Queer,"$25,000 to $49,999",1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.)"
3/21/2026 12:58,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,North Side Red Line,Yes,15,8/21/2025,Branch event,"Branch event, Committee meeting, General Chapter Meeting, Protest/rally, Social event",Less than 1 week,"Yes, with a pre-existing dues-paying member",Yes,"Yes, I was given a task/action., Yes, I was invited to another specific event.",I have not engaged in any leadership activities within Chicago DSA.,No,,0.5,4,5,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),5 (A significant limit),4,2,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),"I have too many competing priorities and insufficient time to dedicate to Chicago DSA., The organizational processes and structure are difficult to navigate.",,I noted that I had been a CDSA member for like a half a year but I have been a DSA member since 2021,"White (e.g., European American, Anglo-Saxon, etc.)","Genderqueer, Non-binary",Lesbian,"$25,000 to $49,999",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
3/21/2026 12:58,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,North Side Red Line,Yes,16,6/1/2024,Branch event,"Branch event, Committee meeting, Executive or steering committee meeting, General Chapter Meeting, Outreach/canvassing, Protest/rally, Social event",1-3 months,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader",Yes,"Yes, I was invited to another specific event.","Steering committee activities (Chair, Co-Chair, Secretary, Treasurer, etc.)",No,,2,4,4,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Networking/professional development, Training and experience as an organizer/activist",1 (Not at all a limit),3,4,2,3,3,2,1 (Not at all a limit),1 (Not at all a limit),"I don't feel like I have much I can personally contribute to DSA., The pace of change or the volume of information related to Chicago DSA is too high.",Employment status / job seatch,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Bisexual,"$25,000 to $49,999",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
3/21/2026 12:58,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,North Side Red Line,No,,3/21/2026,,,,,,,,,,6,3,4,"A sense of purpose/fighting for what's right, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),2,2,1 (Not at all a limit),1 (Not at all a limit),2,2,1 (Not at all a limit),1 (Not at all a limit),,,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,Prefer not to say,1 (Not at all a limit),,5 (A significant limit),"Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.)"
3/21/2026 12:58,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,North Side Red Line,Yes,15,9/20/2025,GCM,"Branch event, Chicago DSA 101 or 102, General Chapter Meeting, Outreach/canvassing, Political education event, Protest/rally, Social event",1-4 weeks,"Yes, with a pre-existing dues-paying member, Yes, with a chapter/committee leader, Yes, with another new attendee/non-member",Yes,"Yes, I was invited to another specific event.",I have not engaged in any leadership activities within Chicago DSA.,No,,3,4,4,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),2,3,2,2,1 (Not at all a limit),2,1 (Not at all a limit),1 (Not at all a limit),"I feel ill-equipped or lack the necessary skills/knowledge., I have too many competing priorities and insufficient time to dedicate to Chicago DSA., The organizational processes and structure are difficult to navigate., The pace of change or the volume of information related to Chicago DSA is too high.",,,"Asian or Asian American (e.g., Chinese, Japanese, Korean, Filipino, Vietnamese, Indian, Pakistani, etc.)","Non-binary, Transgender Man/Transmasculine",Queer,"$100,000 to $149,999",1 (Not at all a limit),,2,I do not identify as having a disability
3/21/2026 13:00,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,West Cook,No,1,3/21/2026,Committee meeting,Committee meeting,I've only attended one event,"No, I didn't interact with anyone.",Yes,No.,"Organized or facilitated meetings, events, or actions",No,,30,3,5,Political education and deepening my understanding of socialism and political theory,1 (Not at all a limit),5 (A significant limit),4,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),2,1 (Not at all a limit),,,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$100,000 to $149,999",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
3/21/2026 13:00,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,North Side Red Line,No,,,,,,,,,,No,,16,3,3,"A sense of purpose/fighting for what's right, Making a political difference in Chicago",1 (Not at all a limit),4,5 (A significant limit),1 (Not at all a limit),1 (Not at all a limit),2,2,1 (Not at all a limit),1 (Not at all a limit),"I don't feel like I have much I can personally contribute to DSA., I feel ill-equipped or lack the necessary skills/knowledge., I have too many competing priorities and insufficient time to dedicate to Chicago DSA.",,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,Prefer not to say,1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
3/21/2026 13:02,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,North Side Red Line,No,,,,,,"Yes, with a pre-existing dues-paying member",,,,,,16,2,3,"A sense of purpose/fighting for what's right, Building community/friendships, Making a political difference in Chicago, Networking/professional development, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",1 (Not at all a limit),3,3,2,1 (Not at all a limit),4,4,1 (Not at all a limit),1 (Not at all a limit),"I don't feel like I have much I can personally contribute to DSA., I feel ill-equipped or lack the necessary skills/knowledge., I have too many competing priorities and insufficient time to dedicate to Chicago DSA.",,,"Asian or Asian American (e.g., Chinese, Japanese, Korean, Filipino, Vietnamese, Indian, Pakistani, etc.), White (e.g., European American, Anglo-Saxon, etc.)",Man,Prefer not to say,Prefer not to say,1 (Not at all a limit),,1 (Not at all a limit),"Yes, I have a mental health–related disability (e.g., anxiety disorder, depression, PTSD, etc.)"
3/21/2026 13:03,"Yes, I am a current dues-paying member of Chicago DSA.",Less than 6 months,South Side,Yes,2,3/18/2026,Political education event,"Chicago DSA 101 or 102, General Chapter Meeting",Less than 1 week,"Yes, with a pre-existing dues-paying member",No,"Yes, I was invited to another specific event.",,No,,30,3,5,"A sense of purpose/fighting for what's right, Building community/friendships",1 (Not at all a limit),3,3,2,1 (Not at all a limit),2,3,1 (Not at all a limit),1 (Not at all a limit),,,,"White (e.g., European American, Anglo-Saxon, etc.)",Man,Straight/Heterosexual,"$75,000 to $99,999",1 (Not at all a limit),,1 (Not at all a limit),I do not identify as having a disability
3/21/2026 13:06,"Yes, I am a current dues-paying member of Chicago DSA.",6 months to 1 year,North Side Blue Line,Yes,10,12/20/2025,Political education event,"Branch event, Chicago DSA 101 or 102, Committee meeting, General Chapter Meeting, Political education event, Social event",1-4 weeks,"Yes, with a pre-existing dues-paying member",Yes,"Yes, I was invited to another specific event.",I have not engaged in any leadership activities within Chicago DSA.,No,,20,2,3,"Making a political difference in Chicago, Political education and deepening my understanding of socialism and political theory, Training and experience as an organizer/activist",3,5 (A significant limit),4,1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),1 (Not at all a limit),3,I have too many competing priorities and insufficient time to dedicate to Chicago DSA.,,,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,3,,1 (Not at all a limit),"Yes, I have a chronic illness or invisible disability (e.g., diabetes, chronic fatigue, autoimmune conditions, long COVID)"
